API#,Operator,Operator ID,WellType,WellName,WellNumber,Order/Permit,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,GAS,MCF,ZONE
3501920346,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II UNIT,V-71-I,67978,1968-01-18T00:00:00Z,CARTER,8,04S,03W,NA,NE,NW,NE,34.23057238,-97.53221231,500,1500,NA,NA,HEALDTON
3501920347,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II UNIT,V-72-I,67978,1968-01-18T00:00:00Z,CARTER,8,04S,03W,NA,SW,NW,NE,34.22761716,-97.53509507,500,1000,NA,NA,HEALDTON
3501920352,CITATION OIL & GAS CORPORATION,14156,2R,BUMPASS UNIT,142,315534,1987-08-11T00:00:00Z,CARTER,3,02S,03W,NA,SW,SW,NW,34.413041,-97.50844,1500,2000,NA,NA,DEESE
3501920373,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,WIW 15,498074,2004-11-24T00:00:00Z,CARTER,31,03S,03W,NA,SE,NW,SE,34.249716,-97.5499,400,3670,NA,NA,HEALDTON
3501920394,CHARTER OAK PRODUCTION CO LLC,21672,2D,S.S. WYLIE,1-SWD,1105900063,2011-04-19T00:00:00Z,CARTER,7,03S,02W,C,NE,SW,NW,34.31347475,-97.45378543,750,1750,NA,NA,HOXBAR
3501920402,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,4401,338011,1989-04-14T00:00:00Z,CARTER,22,04S,02W,NA,SE,NE,SW,34.19172911,-97.39673045,1150,4000,NA,NA,"HEWITT (HOXBAR, DEESE)"
3501920423,LEWIS OIL OPERATIONS LLC,13189,2D,WILLIAMS,1,343085,1989-11-22T00:00:00Z,CARTER,11,02S,03W,NW,SW,NW,NW,34.40243868,-97.49129853,0,200,NA,NA,PONTOTOC
3501920431,XTO ENERGY INC,21003,2R,HEWITT UNIT 21,0101,67990,1968-01-18T00:00:00Z,CARTER,21,04S,02W,NA,NE,NE,NE,34.14286111,-97.03333333,"NA","NA",NA,NA,HEWITT
3501920433,XTO ENERGY INC,21003,2R,HEWITT UNIT 21,1501,67990,1968-01-18T00:00:00Z,CARTER,21,04S,02W,NA,SW,NE,NE,34.141,-97.03333333,"NA","NA",NA,NA,HEWITT
3501920455,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,2501,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,SW,SW,NW,34.19535725,-97.40328468,"NA","NA",NA,NA,HEWITT SANDS
3501920456,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,2701,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,SW,SE,NW,34.19535744,-97.39891975,"NA","NA",NA,NA,HEWITT
3501920457,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,3501,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,NW,SE,34.19354266,-97.392320431,"NA","NA",NA,NA,"HOXBAR, DEESE, PONTOTOC"
3501920458,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,3901,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,NW,SW,34.19354258,-97.4010987,"NA","NA",NA,NA,HEWITT
3501920459,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,4101,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,SW,NW,SW,34.19172887,-97.40327426,"NA","NA",NA,NA,HEWITT
3501920462,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,4901,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,SE,SE,34.190152,-97.3883,"NA","NA",NA,NA,"HEWITT (HOXBAR, DEESE)"
3501920464,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,5301,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,SE,SW,34.190152,-97.39703,"NA","NA",NA,NA,HEWITT
3501920465,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,5501,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,SW,SW,34.18991585,-97.40109498,"NA","NA",NA,NA,HEWITT
3501920467,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,22,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NW,NW,SW,NE,34.24196,-97.55346,0,750,NA,NA,HEALDTON
3501920468,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,24,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NA,NW,SE,NE,34.24029753,-97.54903266,0,750,NA,NA,HEALDTON
3501920469,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,1-H2,70267,1968-12-12T00:00:00Z,CARTER,30,03S,03W,NW,SW,SE,SW,34.261049,-97.557,0,750,NA,NA,HEALDTON
3501920470,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,2,70267,1968-12-12T00:00:00Z,CARTER,30,03S,03W,NA,W2,SW,SE,34.261503,-97.55208,0,750,NA,NA,HEALDTON
3501920471,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,3,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,NE,NE,NW,NE,34.259237,-97.54935,0,750,NA,NA,HEALDTON
3501920472,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,4,397798,1995-12-07T00:00:00Z,CARTER,31,03S,03W,W2,W2,NE,NW,34.25818831,-97.55714867,0,750,NA,NA,HEALDTON
3501920473,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,5,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,NA,NA,C,NE,34.25636444,-97.54895571,0,750,NA,NA,HEALDTON
3501920474,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,7,418431,1997-12-03T00:00:00Z,CARTER,31,03S,03W,SE,NE,SW,NW,34.255156,-97.55863,750,4000,NA,NA,HEALDTON
3501920477,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,WIW 11,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,W2,W2,NE,SW,34.25091973,-97.5575335,0,750,NA,NA,HEALDTON
3501920478,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,11A,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,SW,NW,NE,SW,34.25105712,-97.55753249,0,750,NA,NA,HEALDTON
3501920480,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,14,397800,1995-12-07T00:00:00Z,CARTER,31,03S,03W,SE,SE,NE,SW,34.248809,-97.55754,750,3500,NA,NA,HEALDTON
3501920481,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,15A,397786,1995-12-07T00:00:00Z,CARTER,31,03S,03W,SW,NE,NW,SE,34.251529,-97.5499,430,3000,NA,NA,HEALDTON
3501920482,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,WIW-18,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,SW,SE,SW,SW,34.245635,-97.55918,0,750,NA,NA,HEALDTON
3501920483,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,18A,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,SW,SE,SW,SW,34.245635,-97.55918,0,750,NA,NA,HEALDTON
3501920484,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,20,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NA,NW,NE,NE,34.24518865,-97.54900932,0,750,NA,NA,HEALDTON
3501920485,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,21,397788,1995-12-07T00:00:00Z,CARTER,6,04S,03W,SW,SW,NW,NW,34.24186932,-97.56197863,0,750,NA,NA,HEALDTON
3501920486,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,23,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NE,SE,NE,NE,34.24356,-97.54517,0,750,NA,NA,HEALDTON
3501920487,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,23A,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NE,SE,NE,NE,34.24326305,-97.54498194,0,750,NA,NA,HEALDTON
3501920488,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,25-H2,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,SE,SE,SW,NW,34.23894756,-97.55841486,0,750,NA,NA,HEALDTON
3501920489,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,26,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NE,SE,SE,NE,34.23995742,-97.54499788,0,750,NA,NA,HEALDTON
3501920490,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,26A,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NW,NE,SE,NE,34.24009481,-97.54499721,0,750,NA,NA,HEALDTON
3501920491,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,27,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,NA,C,NE,SW,34.23656,-97.55593,0,750,NA,NA,HEALDTON
3501920492,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,27-A,70267,1968-12-12T00:00:00Z,CARTER,6,04S,03W,SE,NW,NE,SW,34.23642,-97.55602,0,750,NA,NA,HEALDTON
3501920494,CITATION OIL & GAS CORPORATION,14156,2R,DUNDEE HEALDTON SAND UNIT,C1,51090,1963-02-26T00:00:00Z,CARTER,4,04S,03W,NW,NW,NW,SW,34.2380778,-97.52655992,600,1500,NA,NA,HEALDTON
3501920500,CITATION OIL & GAS CORPORATION,14156,2R,BUMPASS UNIT,33,163288,1979-10-03T00:00:00Z,CARTER,32,01S,03W,NA,SW,SE,NE,34.427474,-97.53025,2000,3000,NA,NA,SPRINGER-DEESE
3501920506,CITATION OIL & GAS CORPORATION,14156,2R,DUNDEE HEALDTON SAND UNIT,A-2,51090,1963-02-26T00:00:00Z,CARTER,4,04S,03W,NA,S2,S2,NW,34.24513286,-97.522564740000007,600,1500,NA,NA,HEALDTON
3501920514,CITATION OIL & GAS CORPORATION,14156,2R,DUNDEE HEALDTON SAND UNIT,5-18,113628,1975-06-26T00:00:00Z,CARTER,4,04S,03W,NE,SW,NW,NE,34.242995,-97.51659,600,1000,NA,NA,HEALDTON
3501920515,CITATION OIL & GAS CORPORATION,14156,2R,DUNDEE HEALDTON SAND UNIT,9-27,417464,1997-10-30T00:00:00Z,CARTER,4,04S,03W,NA,NE,NE,SE,34.23640561,-97.52039083,600,3000,NA,NA,HEALDTON
3501920526,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON I UNIT,8,70267,1968-12-12T00:00:00Z,CARTER,31,03S,03W,SE,SW,SW,NE,34.25298761,-97.55135442,0,750,NA,NA,HEALDTON
3501920532,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,6301,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,SW,SE,SE,34.188037,-97.39028,"NA","NA",NA,NA,HEWITT
3501920533,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,5901,67990,1968-01-18T00:00:00Z,CARTER,23,04S,02W,C,SW,SE,SW,34.1892449,-97.3981195,"NA","NA",NA,NA,HEWITT
3501920539,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,5901,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,E2,W2,SE,SW,34.189009,-97.397787,"NA","NA",NA,NA,HEWITT
3501920540,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,4301,67990,1968-01-18T00:00:00Z,CARTER,23,04S,02W,NA,SW,NE,SW,34.191710082,-97.381359117,"NA","NA",NA,NA,HEWITT
3501920542,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,3901,67990,1968-01-18T00:00:00Z,CARTER,23,04S,02W,C,NE,NW,SW,34.19353107,-97.38354421,"NA","NA",NA,NA,"HEWITT (HOXBAR, DEESE)"
3501920543,XTO ENERGY INC,21003,2R,HEWITT UNIT 26,0701,67990,1968-01-18T00:00:00Z,CARTER,26,04S,02W,NA,NE,NW,NW,34.186543,-97.3839206,"NA","NA",NA,NA,"STEARNS, CHUBEE"
3501920552,PHOENIX PETROCORP INC,19499,2R,WEST HEWITT PENN SAND UNIT,5,67838,1967-07-14T00:00:00Z,CARTER,17,04S,02W,SE,SW,SW,SW,34.20196691,-97.43710666,"NA","NA",NA,NA,HEWITT
3501920558,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON II,K-31,98335,1973-06-16T00:00:00Z,CARTER,5,04S,03W,SW,NE,SW,NE,34.24086027,-97.53243415,600,1000,NA,NA,HEALDTON
3501920561,STRIKE ENERGY LLC,20740,2R,LEDBETTER A,W-9,75490,1969-07-14T00:00:00Z,CARTER,34,05S,01E,NA,NE,NW,NW,34.08561111,-97.12472222,600,1800,NA,NA,DEESE
3501920564,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON IV UNIT,12W-11,420757,1998-02-19T00:00:00Z,CARTER,15,04S,03W,NA,NW,NW,NW,34.216138848,-97.50926851,800,2000,NA,NA,HEALDTON
3501920565,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON IV UNIT,12W-12,420681,1998-02-18T00:00:00Z,CARTER,15,04S,03W,SE,SE,NW,NW,34.209029,-97.50076,800,1075,NA,NA,HEALDTON
3501920566,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,1E-2,81425,1970-08-04T00:00:00Z,CARTER,9,04S,03W,NA,NE,NW,NW,34.230631959,-97.5226366,600,2000,NA,NA,HEALDTON
3501920567,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,E-3,420691,1998-02-18T00:00:00Z,CARTER,9,04S,03W,NA,NW,NW,NE,34.230619894,-97.518071386,900,2900,NA,NA,HEALDTON
3501920568,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,E-4,417130,1997-10-22T00:00:00Z,CARTER,9,04S,03W,NA,NW,NW,NE,34.230608956,-97.51389323,600,6000,NA,NA,HEALDTON
3501920569,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA 3,E-5,81436,1970-08-05T00:00:00Z,CARTER,9,04S,03W,NA,NE,NE,NE,34.230597749,-97.509635664,600,3000,NA,NA,HEALDTON
3501920570,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON III UNIT,F-1,494351,2004-08-31T00:00:00Z,CARTER,9,04S,03W,NA,NW,SW,NW,34.227084071,-97.52669286,600,3000,NA,NA,HEALDTON
3501920571,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA 3,F-2,81438,1970-08-05T00:00:00Z,CARTER,9,04S,03W,S2,S2,S2,NW,34.227210771,-97.52259245,600,3600,NA,NA,HEALDTON
3501920572,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA 3,F-3,420688,1998-02-18T00:00:00Z,CARTER,9,04S,03W,NA,NW,SW,NE,34.227061346,-97.51804243,600,4800,NA,NA,HEALDTON
3501920574,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,F-5,304989,1986-11-03T00:00:00Z,CARTER,9,04S,03W,NA,NE,SE,NE,34.227039287,-97.50964011,600,3000,NA,NA,HEALDTON
3501920575,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,G-1,304989,1986-11-03T00:00:00Z,CARTER,9,04S,03W,NA,NW,NW,SW,34.22348755,-97.52672313,600,4200,NA,NA,HEALDTON
3501920576,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,G-2,418953,1997-12-18T00:00:00Z,CARTER,9,04S,03W,NA,NW,NE,SW,34.22346161,-97.52243956,600,3600,NA,NA,HEALDTON
3501920577,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,G-3,418954,1997-12-18T00:00:00Z,CARTER,9,04S,03W,NA,NW,NW,SE,34.22343486,-97.51801977,600,2800,NA,NA,HEALDTON
3501920578,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA 3,G-4,417742,1997-11-07T00:00:00Z,CARTER,9,04S,03W,NA,NW,NE,SE,34.22343735,-97.513679621,600,1300,NA,NA,HEALDTON
3501920579,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,G-5,418955,1997-12-18T00:00:00Z,CARTER,10,04S,03W,NA,SW,SW,NW,34.22344064,-97.509644031,600,1400,NA,NA,HEALDTON
3501920581,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON IV UNIT,2W-11,429923,1999-02-01T00:00:00Z,CARTER,10,04S,03W,SE,SE,SE,NW,34.22356,-97.5089,700,1000,NA,NA,HEALDTON
3501920583,KODIAK OIL & GAS INC,23226,2R,AMENDED WHEELER UNIT,1-1,112615,1975-05-06T00:00:00Z,CARTER,34,03S,02W,NW,NW,SW,NE,34.25579039,-97.395035812,900,250,NA,NA,PERMIAN
3501920593,STRIKE ENERGY LLC,20740,2R,POSTOAK,7,111873,1975-03-26T00:00:00Z,CARTER,34,05S,01E,NW,NE,NE,NW,34.085028,-97.18823,500,300,NA,NA,DEESE
3501920595,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON IV UNIT,14W-26,421419,1998-03-11T00:00:00Z,CARTER,15,04S,03W,SW,SW,NW,NE,34.213109,-97.50021,600,1000,NA,NA,HEALDTON
3501920603,KODIAK OIL & GAS INC,23226,2R,AWU,1-B14W,1905130017,2021-01-15T00:00:00Z,CARTER,34,03S,02W,SE,NE,NE,SE,34.251356,-97.38775,286,400,NA,NA,PONTOTOC
3501920605,ARCOTEX OIL & GAS INC,21438,2D,N.W. HEWITT UNIT,36,128918,1977-03-14T00:00:00Z,CARTER,6,04S,02W,NE,SW,SE,SW,34.23190123,-97.45128751,1000,1000,NA,NA,CHUBBEE
3501920610,CITATION OIL & GAS CORPORATION,14156,2R,BUMPASS UNIT,76,301593,1986-08-12T00:00:00Z,CARTER,33,01S,03W,SW,NE,SE,SE,34.42162,-97.51114,1500,2000,NA,NA,DEESE
3501920615,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,6001,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,SE,SE,SE,SW,34.21640781,-97.41326973,"NA","NA",NA,NA,HEWITT
3501920616,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,4702,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NA,NW,SE,SE,34.21186111,-97.35,"NA","NA",NA,NA,HEWITT
3501920617,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,4701,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,SW,SW,NE,SE,34.20863889,-97.36666667,"NA","NA",NA,NA,HEWITT
3501920618,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,6301,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NA,SW,SE,SE,34.15294444,-97.48333333,"NA","NA",NA,NA,HEWITT
3501920619,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,6302,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,SW,SW,SE,SE,34.21652518,-97.41780081,"NA","NA",NA,NA,HEWITT
3501920620,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,3301,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NA,NE,NE,SE,34.156111,-97.48333,"NA","NA",NA,NA,HEWITT
3501920621,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,3401,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NW,NW,NE,SE,34.22272013,-97.4087082,"NA","NA",NA,NA,"HEWITT (HOXBAR, DEESE)"
3501920622,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,3701,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NE,NE,NE,SW,34.14472222,-97.26666667,"NA","NA",NA,NA,HEWITT
3501920624,XTO ENERGY INC,21003,2R,HEWITT UNIT 9,4401,67990,1968-01-18T00:00:00Z,CARTER,9,04S,02W,NA,SE,NE,SW,34.220034617,-97.413247648,"NA","NA",NA,NA,HEWITT
3501920658,CANTRELL ENERGY CORPORATION,20793,2R,"FELICE BAPTISTE ""C""",3,565801,2009-03-03T00:00:00Z,CARTER,17,05S,01E,SW,NE,SE,SW,34.11679569,-97.22295668,790,1000,NA,NA,LONE GROVE
3501920663,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,5301,67990,1968-01-18T00:00:00Z,CARTER,16,04S,02W,NA,NE,SE,SW,34.204577,-97.414446,"NA","NA",NA,NA,HEWITT
3501920665,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,2101,67990,1968-01-18T00:00:00Z,CARTER,16,04S,02W,C,NE,SE,NW,34.211892,-97.4145,"NA","NA",NA,NA,HEWITT
3501920667,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,1101,67990,1968-01-18T00:00:00Z,CARTER,16,04S,02W,NA,SW,NE,NW,34.213705,-97.41668,"NA","NA",NA,NA,HEWITT
3501920668,XTO ENERGY INC,21003,2R,HEWITT UNIT 16,3502,67990,1968-01-18T00:00:00Z,CARTER,16,04S,02W,NA,NE,NW,SE,34.208265,-97.41013,"NA","NA",NA,NA,HEWITT
3501920689,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,1502,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,SW,NE,NE,34.1992194,-97.3904817,"NA","NA",NA,NA,"HEWITT (HOXBAR, DEESE)"
3501920692,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,0301,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,C,NE,NW,NE,34.200718,-97.392455,"NA","NA",NA,NA,HEWITT
3501920693,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,0201,343948,1990-01-03T00:00:00Z,CARTER,22,04S,02W,NA,NW,NE,NE,34.20079813,-97.390149044,1150,5000,NA,NA,HEWITT
3501920694,XTO ENERGY INC,21003,2R,HEWITT UNIT 22,0101,67990,1968-01-18T00:00:00Z,CARTER,22,04S,02W,NA,NE,NE,NE,34.200864,-97.388254,"NA","NA",NA,NA,HEWITT
3501920696,XTO ENERGY INC,21003,2R,HEWITT UNIT 23,2501,67990,1968-01-18T00:00:00Z,CARTER,23,04S,02W,NA,SW,SW,NW,34.195352052,-97.38572877,"NA","NA",NA,NA,"STEARNS, CHUBEE"
3501920710,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III UNIT,H-2,419772,1998-01-20T00:00:00Z,CARTER,9,04S,03W,NA,NA,C,SW,34.21993997,-97.52261535,600,3500,NA,NA,HEALDTON
3501920711,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON III UNIT,H-3,418950,1997-12-18T00:00:00Z,CARTER,9,04S,03W,NA,SE,NE,SE,34.22000583,-97.509648048,600,2000,NA,NA,HEALDTON
3501920712,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III UNIT,H-4,429914,1999-02-01T00:00:00Z,CARTER,9,04S,03W,NA,NA,C,SE,34.21994748,-97.51384892,600,3000,NA,NA,HEALDTON
3501920713,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III UNIT,H-5,426407,1998-09-14T00:00:00Z,CARTER,9,04S,03W,NA,E2,E2,SE,34.2199505,-97.51009403,600,2000,NA,NA,HEALDTON
3501920715,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,I-3,420690,1997-02-18T00:00:00Z,CARTER,9,04S,03W,NA,SE,SE,SW,34.21652244,-97.51842737,600,4500,NA,NA,HEALDTON
3501920716,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON AREA III,I-4,425688,1998-08-17T00:00:00Z,CARTER,9,04S,03W,S2,S2,S2,SE,34.21652637,-97.513852754,700,450,NA,NA,HEALDTON
3501920718,BAYOU OIL LLC,23994,2D,HARTS,A 3,1204220075,2012-04-18T00:00:00Z,CARTER,25,04S,02W,SW,NE,SW,SW,34.17537932,-97.36672029,1150,1100,NA,NA,BAYOU
3501920723,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,F-2,81414,1970-08-04T00:00:00Z,CARTER,13,04S,03W,NA,NW,SE,SW,34.205466,-97.47018,800,1000,NA,NA,HEALDTON
3501920726,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,D-3,81414,1970-08-04T00:00:00Z,CARTER,14,04S,03W,SW,SW,SE,SE,34.20196545,-97.478814017,800,1000,NA,NA,HEALDTON
3501920728,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,E-2,81414,1970-08-04T00:00:00Z,CARTER,14,04S,03W,NA,NE,SE,SE,34.20523877,-97.47492825,800,1000,NA,NA,HEALDTON
3501920729,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,E-3,81414,1970-08-04T00:00:00Z,CARTER,23,04S,03W,NE,NE,NE,NE,34.201585646,-97.47481747,800,1000,NA,NA,HEALDTON
3501920731,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,E-5,81414,1970-08-04T00:00:00Z,CARTER,23,04S,03W,NA,SE,SE,NE,34.19470749,-97.47478768,800,1600,NA,NA,HEALDTON
3501920732,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,E-4,85467,1971-06-21T00:00:00Z,CARTER,23,04S,03W,NA,SE,NE,NE,34.198258008,-97.47476785,610,972,NA,NA,HEALDTON
3501920733,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,D-6,81414,1970-08-04T00:00:00Z,CARTER,23,04S,03W,NA,SW,NE,SE,34.19112335,-97.47884483,800,1000,NA,NA,"HEALDTON, HOXBAR"
3501920734,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,D-5,94615,1972-12-14T00:00:00Z,CARTER,23,04S,03W,NA,S2,S2,NE,34.195462,-97.47892,610,972,NA,NA,HEALDTON
3501920735,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,D-4,81414,1970-08-04T00:00:00Z,CARTER,23,04S,03W,NA,SE,NW,NE,34.198443118,-97.47900724,800,1000,NA,NA,HEALDTON
3501920736,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,C-4,440551,2000-04-20T00:00:00Z,CARTER,23,04S,03W,NA,SE,NE,NW,34.198871,-97.483523,800,2000,NA,NA,HEALDTON
3501920738,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,C-3,81414,1970-08-04T00:00:00Z,CARTER,23,04S,03W,NA,NE,NE,NW,34.20170181,-97.48322459,800,1000,NA,NA,HEALDTON
3501920741,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,F-4,81414,1970-08-04T00:00:00Z,CARTER,24,04S,03W,NE,NE,SW,NW,34.198152504,-97.47014337,800,1000,NA,NA,HEALDTON
3501920742,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,F-3,81414,1970-08-04T00:00:00Z,CARTER,24,04S,03W,N2,N2,N2,NW,34.198213,-97.47018,800,1000,NA,NA,HEALDTON
3501920743,CITATION OIL & GAS CORPORATION,14156,2R,HEALDTON V UNIT,F-5,94615,1972-12-14T00:00:00Z,CARTER,24,04S,03W,NA,SE,SW,NW,34.194654417,-97.47012701,610,972,NA,NA,HEALDTON
3501920768,ARCOTEX OIL & GAS INC,21438,2R,NORTH KELLER UNIT  TR. 14,1,323422,1988-03-22T00:00:00Z,CARTER,1,04S,02W,NA,NA,NE,SW,34.23620184,-97.36229232,500,550,NA,NA,DEESE
